time	count
162985.00	0.25
162986.00	0.00
163006.00	0.25
163021.00	0.00
163031.00	0.25
163037.00	0.50
163038.00	0.25
163046.00	0.00
163058.00	0.25
163059.00	0.00
163095.00	0.25
163096.00	0.00
163100.00	0.00
163121.00	0.25
163122.00	0.00
163143.00	0.25
163144.00	0.00
163166.00	0.25
163167.00	0.00
163188.00	0.25
163189.00	0.00
163210.00	0.25
163211.00	0.00
163232.00	0.25
163233.00	0.00
163246.00	0.25
163247.00	0.00
163265.00	0.25
163270.00	0.00
163280.00	0.25
163281.00	0.00
163297.00	0.25
163298.00	0.00
163313.00	0.00
163333.00	0.00
163349.00	0.25
163358.00	0.00
163371.00	0.25
163372.00	0.00
163384.00	0.25
163385.00	0.00
163404.00	0.25
163405.00	0.00
163422.00	0.25
163430.00	0.00
163445.00	0.25
163446.00	0.00
163463.00	0.25
163470.00	0.00
163474.00	0.25
163475.00	0.00
163496.00	0.25
163501.00	0.00
163505.00	0.00
163522.00	0.00
163536.00	0.25
163537.00	0.00
163550.00	0.00
163569.00	0.25
163570.00	0.00
163582.00	0.25
163588.00	0.00
163600.00	0.25
163607.00	0.00
163616.00	0.00
163659.00	0.25
163660.00	0.00
163684.00	0.25
163685.00	0.00
163710.00	0.25
163712.00	0.00
163745.00	0.00
163768.00	0.25
163769.00	0.00
163791.00	0.25
163792.00	0.00
163818.00	0.25
163819.00	0.00
163823.00	0.00
163843.00	0.25
163844.00	0.00
163863.00	0.25
163864.00	0.00
163877.00	0.25
163892.00	0.50
163893.00	0.25
163901.00	0.00
163918.00	0.25
163919.00	0.00
163945.00	0.25
163946.00	0.00
163957.00	0.25
163958.00	0.00
163979.00	0.25
163980.00	0.00
163991.00	0.00
164010.00	0.25
164015.00	0.00
164026.00	0.25
164034.00	0.00
164037.00	0.25
164038.00	0.00
164059.00	0.25
164060.00	0.00
164094.00	0.25
164097.00	0.00
164116.00	0.25
164117.00	0.00
164130.00	0.25
164131.00	0.00
164150.00	0.00
164165.00	0.25
164169.00	0.00
164184.00	0.25
164191.00	0.00
164210.00	0.25
164212.00	0.00
164219.00	0.25
164220.00	0.00
164237.00	0.25
164245.00	0.00
164268.00	0.25
164270.00	0.00
164290.00	0.25
164291.00	0.00
164315.00	0.25
164316.00	0.00
164340.00	0.25
164341.00	0.00
164360.00	0.25
