time	count
104889.00	0.50
104891.00	0.00
104930.00	0.50
104931.00	0.00
104990.00	0.50
104991.00	0.00
105028.00	0.50
105029.00	0.00
105075.00	0.50
105076.00	0.00
105112.00	0.50
105114.00	0.00
105152.00	0.50
105161.00	0.00
105454.00	0.50
105456.00	0.00
105516.00	0.50
105517.00	0.00
105554.00	0.50
105555.00	0.00
105596.00	0.50
105597.00	0.00
105671.00	0.50
105672.00	0.00
105725.00	0.50
105756.00	0.00
105797.00	0.50
105802.00	0.00
105887.00	0.50
105888.00	0.00
105930.00	0.50
105932.00	0.00
105977.00	0.50
105979.00	0.00
106012.00	0.50
106013.00	0.00
106174.00	0.50
106226.00	0.00
106270.00	0.50
106271.00	0.00
106329.00	0.50
106330.00	0.00
106381.00	0.50
106382.00	0.00
106416.00	0.50
106417.00	0.00
106492.00	0.00
106567.00	0.50
106601.00	0.00
106640.00	0.50
106642.00	0.00
106702.00	0.50
106704.00	0.00
106745.00	0.50
106746.00	0.00
106780.00	0.50
106781.00	0.00
106835.00	0.50
106836.00	0.00
106877.00	0.50
106878.00	0.00
106944.00	0.00
106979.00	0.50
107002.00	0.00
107014.00	0.50
107027.00	0.00
107074.00	0.50
107076.00	0.00
107136.00	0.50
107137.00	0.00
107174.00	0.00
107214.00	0.50
107216.00	0.00
107252.00	0.50
107253.00	0.00
107292.00	0.50
107293.00	0.00
107581.00	0.50
107583.00	0.00
107656.00	0.50
107657.00	0.00
107694.00	0.50
107695.00	0.00
107736.00	0.50
107737.00	0.00
107813.00	0.50
107818.00	0.00
107872.00	0.50
107904.00	0.00
107949.00	0.50
107951.00	0.00
108049.00	0.50
108051.00	0.00
108099.00	0.50
108100.00	0.00
108143.00	0.50
108148.00	0.00
108183.00	0.50
108184.00	0.00
108343.00	0.50
108393.00	0.00
108435.00	0.50
108436.00	0.00
108489.00	0.50
108490.00	0.00
108540.00	0.50
108541.00	0.00
108576.00	0.50
108579.00	0.00
108662.00	0.00
108736.00	0.50
108762.00	0.00
108800.00	0.50
108802.00	0.00
108862.00	0.50
108864.00	0.00
108905.00	0.50
108906.00	0.00
108940.00	0.50
108945.00	0.00
109007.00	0.50
109008.00	0.00
109057.00	0.50
109059.00	0.00
109132.00	0.50
109133.00	0.00
109168.00	0.50
